"","player_id","full","position","team","opp","team_game_number","game_id","stage","throws","throw_accuracy","draws","draw_accuracy","takeouts","takeout_accuracy","clockwise_throws","clockwise_accuracy","counter_clockwise_throws","counter_clockwise_accuracy"
"1",1629089,"WIKSTEN Kasper","1","DEN","CAN",1,"746241","Round-Robin",16,78,15,77,1,100,11,84,5,65
"2",2032356,"HOLTERMANN Henrik","2","DEN","CAN",1,"746241","Round-Robin",16,77,6,83,10,73,9,86,7,64
"3",931773,"NOERGAARD Mads","3-V","DEN","CAN",1,"746241","Round-Robin",16,81,6,71,10,88,12,79,4,88
"4",721999,"KRAUSE Mikkel","4-S","DEN","CAN",1,"746241","Round-Robin",16,64,6,71,10,60,11,59,5,75
"5",841707,"JACOBSEN Tobias Thune","A","DEN","CAN",1,"746241","Round-Robin",0,NA,0,NA,0,NA,0,NA,0,NA
"6",1158314,"WALKER Geoff","1","CAN","DEN",1,"746241","Round-Robin",16,95,16,95,0,NA,10,95,6,96
"7",771068,"GALLANT Brett","2","CAN","DEN",1,"746241","Round-Robin",16,78,7,68,9,86,6,79,10,78
"8",603636,"NICHOLS Mark","3-V","CAN","DEN",1,"746241","Round-Robin",16,75,6,63,10,83,7,68,9,81
"9",337982,"GUSHUE Brad","4-S","CAN","DEN",1,"746241","Round-Robin",16,81,7,86,9,78,6,83,10,80
"10",723800,"KENNEDY Marc","A","CAN","DEN",1,"746241","Round-Robin",0,NA,0,NA,0,NA,0,NA,0,NA
"11",1149950,"XU Jingtao","1","CHN","SWE",1,"746263","Round-Robin",20,79,16,84,4,56,3,100,17,75
"12",1221197,"WANG Zhiyu","2","CHN","SWE",1,"746263","Round-Robin",20,85,12,98,8,66,8,72,12,94
"13",1326608,"ZOU Qiang","3-V","CHN","SWE",1,"746263","Round-Robin",20,88,11,95,9,78,12,92,8,81
"14",931795,"MA Xiuyue","4-S","CHN","SWE",1,"746263","Round-Robin",20,74,9,86,11,64,15,75,5,70
"15",1022642,"JIANG Dongxu","A","CHN","SWE",1,"746263","Round-Robin",0,NA,0,NA,0,NA,0,NA,0,NA
"16",771099,"SUNDGREN Christoffer","1","SWE","CHN",1,"746263","Round-Robin",20,84,16,83,4,88,2,50,18,88
"17",1025620,"WRANA Rasmus","2","SWE","CHN",1,"746263","Round-Robin",20,90,6,96,14,88,4,81,16,92
"18",721971,"ERIKSSON Oskar","3-V","SWE","CHN",1,"746263","Round-Robin",20,90,5,95,15,88,10,93,10,88
"19",706865,"EDIN Niklas","4-S","SWE","CHN",1,"746263","Round-Robin",17,87,7,86,10,88,7,79,10,93
"20",1776684,"MAGNUSSON Daniel","A","SWE","CHN",1,"746263","Round-Robin",0,NA,0,NA,0,NA,0,NA,0,NA
"21",1637023,"TRULSEN VAAGBERG Magnus","1","NOR","SUI",1,"746236","Round-Robin",20,89,18,88,2,100,3,92,17,88
"22",721985,"HOEIBERG Markus","2","NOR","SUI",1,"746236","Round-Robin",20,71,8,81,12,65,6,75,14,70
"23",338062,"NERGAARD Torger","3-V","NOR","SUI",1,"746236","Round-Robin",20,81,8,75,12,85,4,88,16,80
"24",721983,"WALSTAD Steffen","4-S","NOR","SUI",1,"746236","Round-Robin",20,84,11,82,9,86,5,100,15,78
"25",841718,"NEDREGOTTEN Magnus","A","NOR","SUI",1,"746236","Round-Robin",0,NA,0,NA,0,NA,0,NA,0,NA
"26",842309,"TANNER Valentin","1","SUI","NOR",1,"746236","Round-Robin",20,86,19,87,1,75,5,100,15,82
"27",842291,"DE CRUZ Peter","2-S","SUI","NOR",1,"746236","Round-Robin",20,86,7,96,13,81,8,88,12,85
"28",931633,"MICHEL Sven","3","SUI","NOR",1,"746236","Round-Robin",20,86,8,84,12,88,10,80,10,93
"29",842302,"SCHWARZ Benoit","4-V","SUI","NOR",1,"746236","Round-Robin",20,76,6,96,14,68,10,80,10,73
"30",2189727,"LACHAT Pablo","A","SUI","NOR",1,"746236","Round-Robin",0,NA,0,NA,0,NA,0,NA,0,NA
"31",931762,"LANDSTEINER John","1","USA","ROC",1,"746268","Round-Robin",22,83,21,85,1,50,8,100,14,73
"32",721969,"HAMILTON Matt","2","USA","ROC",1,"746268","Round-Robin",22,85,10,95,12,77,10,93,12,79
"33",721966,"PLYS Chris","3-V","USA","ROC",1,"746268","Round-Robin",22,88,7,82,15,90,15,85,7,93
"34",458196,"SHUSTER John","4-S","USA","ROC",1,"746268","Round-Robin",22,81,12,88,10,73,15,85,7,71
"35",1221219,"HUFMAN Colin","A","USA","ROC",1,"746268","Round-Robin",0,NA,0,NA,0,NA,0,NA,0,NA
"36",910440,"KALALB Anton","1","ROC","USA",1,"746268","Round-Robin",22,89,19,92,3,67,8,72,14,98
"37",1149944,"MIRONOV Dmitry","2-V","ROC","USA",1,"746268","Round-Robin",22,83,12,79,10,88,14,77,8,94
"38",1570482,"KLIMOV Evgeny","3","ROC","USA",1,"746268","Round-Robin",22,81,6,88,16,78,14,84,8,75
"39",1149969,"GLUKHOV Sergey","4-S","ROC","USA",1,"746268","Round-Robin",22,80,12,77,10,83,13,92,9,61
"40",1482294,"GORYACHEV Daniil","A","ROC","USA",1,"746268","Round-Robin",0,NA,0,NA,0,NA,0,NA,0,NA
"41",1637023,"TRULSEN VAAGBERG Magnus","1","NOR","CAN",2,"746258","Round-Robin",20,93,15,92,5,95,4,94,16,92
"42",721985,"HOEIBERG Markus","2","NOR","CAN",2,"746258","Round-Robin",20,84,10,78,10,90,9,89,11,80
"43",338062,"NERGAARD Torger","3-V","NOR","CAN",2,"746258","Round-Robin",20,88,6,75,14,93,8,81,12,92
"44",721983,"WALSTAD Steffen","4-S","NOR","CAN",2,"746258","Round-Robin",20,85,7,86,13,85,8,81,12,88
"45",841718,"NEDREGOTTEN Magnus","A","NOR","CAN",2,"746258","Round-Robin",0,NA,0,NA,0,NA,0,NA,0,NA
"46",1158314,"WALKER Geoff","1","CAN","NOR",2,"746258","Round-Robin",20,91,15,92,5,90,10,93,10,90
"47",771068,"GALLANT Brett","2","CAN","NOR",2,"746258","Round-Robin",20,89,7,82,13,92,11,91,9,86
"48",603636,"NICHOLS Mark","3-V","CAN","NOR",2,"746258","Round-Robin",20,89,8,97,12,83,10,85,10,93
"49",337982,"GUSHUE Brad","4-S","CAN","NOR",2,"746258","Round-Robin",18,99,7,100,11,98,8,97,10,100
"50",723800,"KENNEDY Marc","A","CAN","NOR",2,"746258","Round-Robin",0,NA,0,NA,0,NA,0,NA,0,NA
"51",931762,"LANDSTEINER John","1","USA","SWE",2,"746267","Round-Robin",20,88,19,87,1,100,8,94,12,83
"52",721969,"HAMILTON Matt","2","USA","SWE",2,"746267","Round-Robin",20,89,14,84,6,100,14,89,6,88
"53",721966,"PLYS Chris","3-V","USA","SWE",2,"746267","Round-Robin",20,70,8,91,12,56,11,80,9,58
"54",458196,"SHUSTER John","4-S","USA","SWE",2,"746267","Round-Robin",18,71,7,61,11,77,8,69,10,73
"55",1221219,"HUFMAN Colin","A","USA","SWE",2,"746267","Round-Robin",0,NA,0,NA,0,NA,0,NA,0,NA
"56",771099,"SUNDGREN Christoffer","1","SWE","USA",2,"746267","Round-Robin",20,81,19,80,1,100,0,NA,20,81
"57",1025620,"WRANA Rasmus","2","SWE","USA",2,"746267","Round-Robin",20,84,5,80,15,85,14,77,6,100
"58",721971,"ERIKSSON Oskar","3-V","SWE","USA",2,"746267","Round-Robin",20,79,8,94,12,69,10,80,10,78
"59",706865,"EDIN Niklas","4-S","SWE","USA",2,"746267","Round-Robin",19,88,7,82,12,92,9,97,10,80
"60",1776684,"MAGNUSSON Daniel","A","SWE","USA",2,"746267","Round-Robin",0,NA,0,NA,0,NA,0,NA,0,NA
"61",1149950,"XU Jingtao","1","CHN","ROC",2,"746280","Round-Robin",20,84,19,83,1,100,8,88,12,81
"62",1221197,"WANG Zhiyu","2","CHN","ROC",2,"746280","Round-Robin",20,88,9,89,11,86,7,71,13,96
"63",1326608,"ZOU Qiang","3-V","CHN","ROC",2,"746280","Round-Robin",20,88,10,93,10,83,11,84,9,92
"64",931795,"MA Xiuyue","4-S","CHN","ROC",2,"746280","Round-Robin",18,68,8,63,10,73,8,84,10,55
"65",1022642,"JIANG Dongxu","A","CHN","ROC",2,"746280","Round-Robin",0,NA,0,NA,0,NA,0,NA,0,NA
"66",910440,"KALALB Anton","1","ROC","CHN",2,"746280","Round-Robin",20,86,16,86,4,88,11,80,9,94
"67",1149944,"MIRONOV Dmitry","2-V","ROC","CHN",2,"746280","Round-Robin",20,71,8,72,12,71,10,63,10,80
"68",1570482,"KLIMOV Evgeny","3","ROC","CHN",2,"746280","Round-Robin",20,76,11,93,9,56,8,75,12,77
"69",1149969,"GLUKHOV Sergey","4-S","ROC","CHN",2,"746280","Round-Robin",19,88,13,92,6,79,12,88,7,89
"70",1482294,"GORYACHEV Daniil","A","ROC","CHN",2,"746280","Round-Robin",0,NA,0,NA,0,NA,0,NA,0,NA
"71",1022644,"MCMILLAN Hammy","1","GBR","ITA",1,"746270","Round-Robin",20,83,20,83,0,NA,17,82,3,83
"72",1366640,"LAMMIE Bobby","2","GBR","ITA",1,"746270","Round-Robin",20,88,9,81,11,93,12,90,8,84
"73",1716751,"HARDIE Grant","3-V","GBR","ITA",1,"746270","Round-Robin",20,90,7,93,13,88,9,97,11,84
"74",1366641,"MOUAT Bruce","4-S","GBR","ITA",1,"746270","Round-Robin",20,90,11,84,9,97,9,94,11,86
"75",1475594,"WHYTE Ross","A","GBR","ITA",1,"746270","Round-Robin",0,NA,0,NA,0,NA,0,NA,0,NA
"76",1158337,"GONIN Simone","1-V","ITA","GBR",1,"746270","Round-Robin",20,88,18,92,2,50,16,86,4,94
"77",1022667,"ARMAN Sebastiano","2","ITA","GBR",1,"746270","Round-Robin",20,76,9,89,11,66,10,90,10,63
"78",1022627,"MOSANER Amos","3","ITA","GBR",1,"746270","Round-Robin",20,84,8,88,12,81,8,81,12,85
"79",428699,"RETORNAZ Joel","4-S","ITA","GBR",1,"746270","Round-Robin",20,85,11,91,9,78,12,81,8,91
"80",1954347,"GIOVANELLA Mattia","A","ITA","GBR",1,"746270","Round-Robin",0,NA,0,NA,0,NA,0,NA,0,NA
"81",771099,"SUNDGREN Christoffer","1","SWE","ITA",3,"746254","Round-Robin",16,91,14,93,2,75,1,100,15,90
"82",1025620,"WRANA Rasmus","2","SWE","ITA",3,"746254","Round-Robin",16,88,6,79,10,93,5,70,11,95
"83",721971,"ERIKSSON Oskar","3-V","SWE","ITA",3,"746254","Round-Robin",16,84,5,75,11,89,5,70,11,91
"84",706865,"EDIN Niklas","4-S","SWE","ITA",3,"746254","Round-Robin",16,100,7,100,9,100,9,100,7,100
"85",1776684,"MAGNUSSON Daniel","A","SWE","ITA",3,"746254","Round-Robin",0,NA,0,NA,0,NA,0,NA,0,NA
"86",1158337,"GONIN Simone","1-V","ITA","SWE",2,"746254","Round-Robin",16,92,16,92,0,NA,9,92,7,93
"87",1022667,"ARMAN Sebastiano","2","ITA","SWE",2,"746254","Round-Robin",16,80,11,75,5,90,10,83,6,75
"88",1022627,"MOSANER Amos","3","ITA","SWE",2,"746254","Round-Robin",16,78,10,70,6,92,10,73,6,88
"89",428699,"RETORNAZ Joel","4-S","ITA","SWE",2,"746254","Round-Robin",16,73,12,69,4,88,8,69,8,78
"90",1954347,"GIOVANELLA Mattia","A","ITA","SWE",2,"746254","Round-Robin",0,NA,0,NA,0,NA,0,NA,0,NA
"91",842309,"TANNER Valentin","1","SUI","ROC",2,"746265","Round-Robin",20,79,15,82,5,70,7,79,13,79
"92",842291,"DE CRUZ Peter","2-S","SUI","ROC",2,"746265","Round-Robin",20,84,5,75,15,87,7,79,13,87
"93",931633,"MICHEL Sven","3","SUI","ROC",2,"746265","Round-Robin",20,86,4,88,16,86,7,79,13,90
"94",842302,"SCHWARZ Benoit","4-V","SUI","ROC",2,"746265","Round-Robin",18,83,4,75,14,86,6,71,12,90
"95",2189727,"LACHAT Pablo","A","SUI","ROC",2,"746265","Round-Robin",0,NA,0,NA,0,NA,0,NA,0,NA
"96",910440,"KALALB Anton","1","ROC","SUI",3,"746265","Round-Robin",20,81,17,87,3,50,9,92,11,73
"97",1149944,"MIRONOV Dmitry","2-V","ROC","SUI",3,"746265","Round-Robin",20,78,12,77,8,78,10,75,10,80
"98",1570482,"KLIMOV Evgeny","3","ROC","SUI",3,"746265","Round-Robin",20,80,10,80,10,80,13,75,7,89
"99",1149969,"GLUKHOV Sergey","4-S","ROC","SUI",3,"746265","Round-Robin",18,88,8,78,10,95,10,83,8,94
"100",1482294,"GORYACHEV Daniil","A","ROC","SUI",3,"746265","Round-Robin",0,NA,0,NA,0,NA,0,NA,0,NA
"101",1629089,"WIKSTEN Kasper","1","DEN","CHN",2,"746266","Round-Robin",20,84,17,87,3,67,16,88,4,69
"102",2032356,"HOLTERMANN Henrik","2","DEN","CHN",2,"746266","Round-Robin",20,88,6,92,14,86,12,94,8,78
"103",931773,"NOERGAARD Mads","3-V","DEN","CHN",2,"746266","Round-Robin",20,71,8,75,12,69,7,79,13,67
"104",721999,"KRAUSE Mikkel","4-S","DEN","CHN",2,"746266","Round-Robin",20,76,12,79,8,72,12,83,8,66
"105",841707,"JACOBSEN Tobias Thune","A","DEN","CHN",2,"746266","Round-Robin",0,NA,0,NA,0,NA,0,NA,0,NA
"106",1149950,"XU Jingtao","1","CHN","DEN",3,"746266","Round-Robin",20,89,15,92,5,80,3,92,17,88
"107",1221197,"WANG Zhiyu","2","CHN","DEN",3,"746266","Round-Robin",20,86,5,90,15,85,7,93,13,83
"108",1326608,"ZOU Qiang","3-V","CHN","DEN",3,"746266","Round-Robin",20,90,3,83,17,91,8,97,12,85
"109",931795,"MA Xiuyue","4-S","CHN","DEN",3,"746266","Round-Robin",20,79,9,83,11,75,12,75,8,84
"110",1022642,"JIANG Dongxu","A","CHN","DEN",3,"746266","Round-Robin",0,NA,0,NA,0,NA,0,NA,0,NA
"111",1022644,"MCMILLAN Hammy","1","GBR","USA",2,"746261","Round-Robin",19,93,19,93,0,NA,12,100,7,82
"112",1366640,"LAMMIE Bobby","2","GBR","USA",2,"746261","Round-Robin",20,78,11,68,9,89,10,68,10,88
"113",1716751,"HARDIE Grant","3-V","GBR","USA",2,"746261","Round-Robin",20,78,12,83,8,69,12,75,8,81
"114",1366641,"MOUAT Bruce","4-S","GBR","USA",2,"746261","Round-Robin",19,74,10,63,9,86,12,75,7,71
"115",1475594,"WHYTE Ross","A","GBR","USA",2,"746261","Round-Robin",0,NA,0,NA,0,NA,0,NA,0,NA
"116",931762,"LANDSTEINER John","1","USA","GBR",3,"746261","Round-Robin",20,93,19,92,1,100,7,86,13,96
"117",721969,"HAMILTON Matt","2","USA","GBR",3,"746261","Round-Robin",20,81,8,84,12,79,10,83,10,80
"118",721966,"PLYS Chris","3-V","USA","GBR",3,"746261","Round-Robin",20,76,8,72,12,79,9,78,11,75
"119",458196,"SHUSTER John","4-S","USA","GBR",3,"746261","Round-Robin",20,93,8,94,12,92,9,86,11,98
"120",1221219,"HUFMAN Colin","A","USA","GBR",3,"746261","Round-Robin",0,NA,0,NA,0,NA,0,NA,0,NA
"121",910440,"KALALB Anton","1","ROC","DEN",4,"746243","Round-Robin",12,83,10,85,2,75,7,79,5,90
"122",1149944,"MIRONOV Dmitry","2-V","ROC","DEN",4,"746243","Round-Robin",12,73,3,92,9,67,3,92,9,67
"123",1570482,"KLIMOV Evgeny","3","ROC","DEN",4,"746243","Round-Robin",12,92,5,100,7,86,5,80,7,100
"124",1149969,"GLUKHOV Sergey","4-S","ROC","DEN",4,"746243","Round-Robin",12,90,6,92,6,88,2,100,10,88
"125",1482294,"GORYACHEV Daniil","A","ROC","DEN",4,"746243","Round-Robin",0,NA,0,NA,0,NA,0,NA,0,NA
"126",1629089,"WIKSTEN Kasper","1","DEN","ROC",3,"746243","Round-Robin",12,96,12,96,0,NA,11,95,1,100
"127",2032356,"HOLTERMANN Henrik","2","DEN","ROC",3,"746243","Round-Robin",12,65,8,81,4,31,9,81,3,17
"128",931773,"NOERGAARD Mads","3-V","DEN","ROC",3,"746243","Round-Robin",12,65,6,67,6,63,6,67,6,63
"129",721999,"KRAUSE Mikkel","4-S","DEN","ROC",3,"746243","Round-Robin",12,75,4,56,8,84,4,56,8,84
"130",841707,"JACOBSEN Tobias Thune","A","DEN","ROC",3,"746243","Round-Robin",0,NA,0,NA,0,NA,0,NA,0,NA
"131",1022644,"MCMILLAN Hammy","1","GBR","NOR",3,"746259","Round-Robin",14,98,14,98,0,NA,7,100,7,96
"132",1366640,"LAMMIE Bobby","2","GBR","NOR",3,"746259","Round-Robin",14,79,4,25,10,100,9,89,5,60
"133",1716751,"HARDIE Grant","3-V","GBR","NOR",3,"746259","Round-Robin",14,91,5,95,9,89,4,100,10,88
"134",1366641,"MOUAT Bruce","4-S","GBR","NOR",3,"746259","Round-Robin",14,95,7,96,7,93,6,96,8,94
"135",1475594,"WHYTE Ross","A","GBR","NOR",3,"746259","Round-Robin",0,NA,0,NA,0,NA,0,NA,0,NA
"136",1637023,"TRULSEN VAAGBERG Magnus","1","NOR","GBR",3,"746259","Round-Robin",14,98,14,98,0,NA,3,100,11,98
"137",721985,"HOEIBERG Markus","2","NOR","GBR",3,"746259","Round-Robin",14,93,10,95,4,88,7,100,7,86
"138",338062,"NERGAARD Torger","3-V","NOR","GBR",3,"746259","Round-Robin",14,80,6,96,8,69,5,60,9,92
"139",721983,"WALSTAD Steffen","4-S","NOR","GBR",3,"746259","Round-Robin",14,88,6,92,8,84,6,71,8,100
"140",841718,"NEDREGOTTEN Magnus","A","NOR","GBR",3,"746259","Round-Robin",0,NA,0,NA,0,NA,0,NA,0,NA
"141",1158314,"WALKER Geoff","1","CAN","SUI",3,"746273","Round-Robin",20,91,20,91,0,NA,10,100,10,83
"142",771068,"GALLANT Brett","2","CAN","SUI",3,"746273","Round-Robin",20,90,15,90,5,90,14,89,6,92
"143",603636,"NICHOLS Mark","3-V","CAN","SUI",3,"746273","Round-Robin",20,83,10,73,10,93,12,83,8,81
"144",337982,"GUSHUE Brad","4-S","CAN","SUI",3,"746273","Round-Robin",19,89,10,100,9,78,11,91,8,88
"145",723800,"KENNEDY Marc","A","CAN","SUI",3,"746273","Round-Robin",0,NA,0,NA,0,NA,0,NA,0,NA
"146",842309,"TANNER Valentin","1","SUI","CAN",3,"746273","Round-Robin",20,81,19,80,1,100,9,83,11,80
"147",842291,"DE CRUZ Peter","2-S","SUI","CAN",3,"746273","Round-Robin",20,84,7,89,13,81,7,82,13,85
"148",931633,"MICHEL Sven","3","SUI","CAN",3,"746273","Round-Robin",19,79,2,88,17,78,12,83,7,71
"149",842302,"SCHWARZ Benoit","4-V","SUI","CAN",3,"746273","Round-Robin",20,81,4,94,16,78,10,73,10,90
"150",2189727,"LACHAT Pablo","A","SUI","CAN",3,"746273","Round-Robin",0,NA,0,NA,0,NA,0,NA,0,NA
"151",1158314,"WALKER Geoff","1","CAN","SWE",4,"746248","Round-Robin",20,99,19,99,1,100,9,100,11,98
"152",771068,"GALLANT Brett","2","CAN","SWE",4,"746248","Round-Robin",20,83,10,83,10,83,10,85,10,80
"153",603636,"NICHOLS Mark","3-V","CAN","SWE",4,"746248","Round-Robin",20,94,7,96,13,92,13,94,7,93
"154",337982,"GUSHUE Brad","4-S","CAN","SWE",4,"746248","Round-Robin",19,57,9,47,10,65,11,55,8,59
"155",723800,"KENNEDY Marc","A","CAN","SWE",4,"746248","Round-Robin",0,NA,0,NA,0,NA,0,NA,0,NA
"156",771099,"SUNDGREN Christoffer","1","SWE","CAN",4,"746248","Round-Robin",20,95,19,95,1,100,3,92,17,96
"157",1025620,"WRANA Rasmus","2","SWE","CAN",4,"746248","Round-Robin",20,89,8,94,12,85,12,92,8,84
"158",721971,"ERIKSSON Oskar","3-V","SWE","CAN",4,"746248","Round-Robin",20,93,5,90,15,93,8,97,12,90
"159",706865,"EDIN Niklas","4-S","SWE","CAN",4,"746248","Round-Robin",19,76,9,89,10,65,12,92,7,50
"160",1776684,"MAGNUSSON Daniel","A","SWE","CAN",4,"746248","Round-Robin",0,NA,0,NA,0,NA,0,NA,0,NA
"161",931762,"LANDSTEINER John","1","USA","NOR",4,"746257","Round-Robin",20,84,17,81,3,100,8,75,12,90
"162",721969,"HAMILTON Matt","2","USA","NOR",4,"746257","Round-Robin",20,73,9,72,11,73,16,70,4,81
"163",721966,"PLYS Chris","3-V","USA","NOR",4,"746257","Round-Robin",20,80,11,82,9,78,10,70,10,90
"164",458196,"SHUSTER John","4-S","USA","NOR",4,"746257","Round-Robin",19,76,5,85,14,73,7,82,12,73
"165",1221219,"HUFMAN Colin","A","USA","NOR",4,"746257","Round-Robin",0,NA,0,NA,0,NA,0,NA,0,NA
"166",1637023,"TRULSEN VAAGBERG Magnus","1","NOR","USA",4,"746257","Round-Robin",20,84,15,78,5,100,1,100,19,83
"167",721985,"HOEIBERG Markus","2","NOR","USA",4,"746257","Round-Robin",20,81,9,83,11,80,4,81,16,81
"168",338062,"NERGAARD Torger","3-V","NOR","USA",4,"746257","Round-Robin",20,95,8,88,12,100,13,92,7,100
"169",721983,"WALSTAD Steffen","4-S","NOR","USA",4,"746257","Round-Robin",20,76,13,67,7,93,8,88,12,69
"170",841718,"NEDREGOTTEN Magnus","A","NOR","USA",4,"746257","Round-Robin",0,NA,0,NA,0,NA,0,NA,0,NA
"171",1158337,"GONIN Simone","1-V","ITA","CHN",3,"746235","Round-Robin",20,84,19,83,1,100,8,84,12,83
"172",1022667,"ARMAN Sebastiano","2","ITA","CHN",3,"746235","Round-Robin",20,80,16,88,4,50,8,91,12,73
"173",1022627,"MOSANER Amos","3","ITA","CHN",3,"746235","Round-Robin",20,90,13,92,7,86,9,89,11,91
"174",428699,"RETORNAZ Joel","4-S","ITA","CHN",3,"746235","Round-Robin",20,86,12,92,8,78,10,85,10,88
"175",1954347,"GIOVANELLA Mattia","A","ITA","CHN",3,"746235","Round-Robin",0,NA,0,NA,0,NA,0,NA,0,NA
"176",1149950,"XU Jingtao","1","CHN","ITA",4,"746235","Round-Robin",19,83,18,82,1,100,6,83,13,83
"177",1221197,"WANG Zhiyu","2","CHN","ITA",4,"746235","Round-Robin",19,79,5,60,14,86,5,75,14,80
"178",1326608,"ZOU Qiang","3-V","CHN","ITA",4,"746235","Round-Robin",20,81,4,69,16,84,9,78,11,84
"179",931795,"MA Xiuyue","4-S","CHN","ITA",4,"746235","Round-Robin",20,89,11,93,9,83,10,95,10,83
"180",1022642,"JIANG Dongxu","A","CHN","ITA",4,"746235","Round-Robin",0,NA,0,NA,0,NA,0,NA,0,NA
"181",1629089,"WIKSTEN Kasper","1","DEN","SUI",4,"746260","Round-Robin",20,91,20,91,0,NA,18,90,2,100
"182",2032356,"HOLTERMANN Henrik","2","DEN","SUI",4,"746260","Round-Robin",20,89,12,90,8,88,12,98,8,75
"183",931773,"NOERGAARD Mads","3-V","DEN","SUI",4,"746260","Round-Robin",20,76,11,80,9,72,13,77,7,75
"184",721999,"KRAUSE Mikkel","4-S","DEN","SUI",4,"746260","Round-Robin",20,85,10,85,10,85,13,83,7,89
"185",841707,"JACOBSEN Tobias Thune","A","DEN","SUI",4,"746260","Round-Robin",0,NA,0,NA,0,NA,0,NA,0,NA
"186",842309,"TANNER Valentin","1","SUI","DEN",4,"746260","Round-Robin",20,96,17,96,3,100,10,95,10,98
"187",842291,"DE CRUZ Peter","2-S","SUI","DEN",4,"746260","Round-Robin",20,93,7,93,13,92,14,95,6,88
"188",931633,"MICHEL Sven","3","SUI","DEN",4,"746260","Round-Robin",20,89,6,79,14,93,11,91,9,86
"189",842302,"SCHWARZ Benoit","4-V","SUI","DEN",4,"746260","Round-Robin",19,95,7,86,12,100,9,89,10,100
"190",2189727,"LACHAT Pablo","A","SUI","DEN",4,"746260","Round-Robin",0,NA,0,NA,0,NA,0,NA,0,NA
"191",1149950,"XU Jingtao","1","CHN","GBR",5,"746251","Round-Robin",20,98,15,97,5,100,4,100,16,97
"192",1221197,"WANG Zhiyu","2","CHN","GBR",5,"746251","Round-Robin",20,91,10,90,10,93,5,85,15,93
"193",1326608,"ZOU Qiang","3-V","CHN","GBR",5,"746251","Round-Robin",20,76,8,97,12,63,11,80,9,72
"194",931795,"MA Xiuyue","4-S","CHN","GBR",5,"746251","Round-Robin",20,79,9,72,11,84,13,83,7,71
"195",1022642,"JIANG Dongxu","A","CHN","GBR",5,"746251","Round-Robin",0,NA,0,NA,0,NA,0,NA,0,NA
"196",1022644,"MCMILLAN Hammy","1","GBR","CHN",4,"746251","Round-Robin",18,92,11,95,7,86,6,79,12,98
"197",1366640,"LAMMIE Bobby","2","GBR","CHN",4,"746251","Round-Robin",20,83,3,100,17,79,7,86,13,81
"198",1716751,"HARDIE Grant","3-V","GBR","CHN",4,"746251","Round-Robin",20,90,4,94,16,89,9,89,11,91
"199",1366641,"MOUAT Bruce","4-S","GBR","CHN",4,"746251","Round-Robin",20,99,5,100,15,98,14,98,6,100
"200",1475594,"WHYTE Ross","A","GBR","CHN",4,"746251","Round-Robin",0,NA,0,NA,0,NA,0,NA,0,NA
"201",931762,"LANDSTEINER John","1","USA","CAN",5,"746276","Round-Robin",10,80,10,80,0,NA,2,25,8,94
"202",721969,"HAMILTON Matt","2","USA","CAN",5,"746276","Round-Robin",18,74,13,71,5,80,7,71,11,75
"203",721966,"PLYS Chris","3-V","USA","CAN",5,"746276","Round-Robin",18,75,12,79,6,67,5,75,13,75
"204",458196,"SHUSTER John","4-S","USA","CAN",5,"746276","Round-Robin",18,81,7,93,11,73,5,65,13,87
"205",1221219,"HUFMAN Colin","A","USA","CAN",5,"746276","Round-Robin",8,72,8,72,0,NA,3,67,5,75
"206",1158314,"WALKER Geoff","1","CAN","USA",5,"746276","Round-Robin",18,85,18,85,0,NA,16,83,2,100
"207",771068,"GALLANT Brett","2","CAN","USA",5,"746276","Round-Robin",10,93,4,88,6,96,1,100,9,92
"208",603636,"NICHOLS Mark","3-V","CAN","USA",5,"746276","Round-Robin",18,90,6,83,12,94,7,79,11,98
"209",337982,"GUSHUE Brad","4-S","CAN","USA",5,"746276","Round-Robin",18,94,8,97,10,93,6,96,12,94
"210",723800,"KENNEDY Marc","A","CAN","USA",5,"746276","Round-Robin",7,100,1,100,6,100,5,100,2,100
"211",1158337,"GONIN Simone","1-V","ITA","ROC",4,"746281","Round-Robin",20,85,20,85,0,NA,9,86,11,84
"212",1022667,"ARMAN Sebastiano","2","ITA","ROC",4,"746281","Round-Robin",20,88,13,83,7,96,14,84,6,96
"213",1022627,"MOSANER Amos","3","ITA","ROC",4,"746281","Round-Robin",20,83,6,83,14,82,11,86,9,78
"214",428699,"RETORNAZ Joel","4-S","ITA","ROC",4,"746281","Round-Robin",19,64,9,69,10,60,11,64,8,66
"215",1954347,"GIOVANELLA Mattia","A","ITA","ROC",4,"746281","Round-Robin",0,NA,0,NA,0,NA,0,NA,0,NA
"216",910440,"KALALB Anton","1","ROC","ITA",5,"746281","Round-Robin",20,86,19,86,1,100,5,90,15,85
"217",1149944,"MIRONOV Dmitry","2-V","ROC","ITA",5,"746281","Round-Robin",19,83,9,83,10,83,9,81,10,85
"218",1570482,"KLIMOV Evgeny","3","ROC","ITA",5,"746281","Round-Robin",20,88,5,85,15,88,11,91,9,83
"219",1149969,"GLUKHOV Sergey","4-S","ROC","ITA",5,"746281","Round-Robin",19,84,10,85,9,83,9,81,10,88
"220",1482294,"GORYACHEV Daniil","A","ROC","ITA",5,"746281","Round-Robin",0,NA,0,NA,0,NA,0,NA,0,NA
"221",1637023,"TRULSEN VAAGBERG Magnus","1","NOR","SWE",5,"746256","Round-Robin",20,96,19,96,1,100,3,100,17,96
